query_id,answer
g1OLDudkRyXcoyvp,603b06c009ca6d9e b583607da7f8f15d bf45d2f26d0068f2 a9364f58b0286c30 f74135f6e8a01afe eafa3df1f0de3020 d29de680c31e5e0d 6577fe3467145873 5f6b73d357e8f431 d33deff4326eaaf7 992fe5159d13f036 8e75245952c2b0ae bbf6d133152d40be fb02ab20e801bcb9 883d48d5b60443d5 59cac9c57fa93ad9 22defc09256f226f e9ac10dcb7894a78 10e4452a6e171011 318f06824b28ba97 8139fb54bd249463 c8dcec4082e4f22e 0349f386ce6c9978 ae02cb5db20e37e7 938da96264d3448b f1b13a4f40b3a8e7 b000fdae33b8455e ea0e2fbb806e572e 452f5ae5a2cb8185 8f588c27fd21b286 2b9b37fc2282b850 46c74732bccb17ad 3e76517d345dd535 b38b8e0606a09761 0125ed43248c7a6f 18a756a37938f6da 964dbebcee4a3cb6 c67b66b69f506d5f e572783f9efa8b45 e14b8af57e4d38e5 679255f926741fc9 10f5db3e484ddc60 c7c025a47698b8ee f5adfb74e4f23b8f 07ef4cd1320d07af 81224accf1863efb 414b82fa5609cbd9 6dce7301e51cba87 137e59b813787836 efdc1ed9f7649e07
xzwLwo7ZljmtWqKO,897f913037e46184 2b827ffed9d2962e 196e4a2f1cef310e 3eb7808b7475cc27 5dc5961fae536ddc 8f70f7547fafd2db 79cb8365a5b581b4 f347de59942b5490 ba48c237ca8f61e5 a6f9d7657f721459 ee7a44a71a363b03 3afc328cc880ed1b 0a49b42598676d4b c1e676e7aad546e4 bd3a1e9b88360b7d 084f2d217eb1e873 5aa676f3963e7296 2138e21864f1df24 8bf4e9879cc3c93f 1704a7d295a0d45e ca7164480aaefcd3 a90e52fb5e913f2d e4701c085eb48ad1 185d26aa73e3a593 904923da98d57354 112e9f31ad7d0c6a cdf7e2e5cbbc73e4 5c752360c024a3a1 7e1369a92722c438 069ffca155fe067a 6a09f26722403432 55efb552f5a8ced6 dd4e714a85e3ddde be49326346d298f6 449c832fbad8ddee 4783488bb5aae5e1 0e6d309e2128a9e5 3caa2381cf72c14d 4783bf666b8cd62f d23f42f32be50d84 7f51cb7fa849243b 40d9f198bf6a67ce 851816313ede0258 3f714ff7737275e1 9bbb15a7b9e6d7ba faea54b4ef8920ae 7f460f8d60cab63a bd2cb4500fad728e 465e408bf4be7717 3a2f7d959172edf1
c8MzkMLcFaZAzimc,32cefa5bf784eb98 d46e23dba9cfdfac 37ca7acc2458bd55 009f2bc03ab4d1bf 5ce3c13c41e2ddc5 3d5f98cacd2ae0a5 235f8ef017060055 60b27e9a97ba0b07 df739480f794ae05 e3e03f7bad0f1368 486910488eb90d8d c2b19ab8c4fb04a3 8fc7928fa9cbf001 4ebc5e5a4f6b1b39 979722865a16c62f eb1d0e7d16fd0e7b 3dd2c1f7d5fa29b3 8ebc5b50001a61d2 5f3f61e7d47412bf 149beb2375c131b4 9c22b7ba1c07c041 07da98758d71e7e6 62566ebfd09879e7 9a5c613fb8176d58 7e2e2d06fc19d87e a995677335444fda 4cd0a7d045c150aa f1d9df33abf65b63 b3fd29f35c6266f8 874a9e8f5a1998df ab003256d78c94bf c43fc91e6ea1ad57 5f85e8effdb712ec 9ea1c14bdc122ac3 20c8e30e90b1e7f1 709867ee743ae31e de59f1814dc47ba5 210818c64e8ab00e 8ac8ad21e83bce08 a69e6fd95c4c3ca1 dfd854d0d8c79c43 f146374b653f8141 aa6176ddb9270c8b 7cd1a9c0d6487757 2ae362db196fba7c 43d6b3abcf82a186 0337a0ed6e86c71f 4714c28b27cca8fb fce14b3e6351c589 830194361edd7a27
q4XvaGPLV0T03nY0,3d7e1de148da0ce7 d1af12ecfb3a2524 21823d14e66b7415 52cbab7629bc2514 b9f40d6957b4fa0c 3ae1e9cc46dc8a90 cb700a33758cbec6 c64a6d269cef548c 7edad3d7dd81799d b4b691d9e877518a 871226e92f2e623d 3ccb1a80bc621eaf cc8849dec6b6afde c045619d6d8ff085 9fb90948a53d5dce d30ecea5e36e5335 d931d794d4ec4bad 4565798e4f1cf85c 53407fd97f37f4a6 e5f76d3765af2db2 fde53eba13defd59 46160fbcd4c8c578 53d97740f9e578b5 193a3eeb87057d59 f24caf04131f947b 4969c5bc04476cf2 b6431bd9c881d579 6ad16bbf1a6bb1e0 b7526f9ed564c2cb 33a4ac257e9fdd27 e78225b43baf78ec accd0045690f85f2 fcc094d8fbfc0497 55146c8a2b023cd4 d4467d69a6432bf0 cf1f1eaacb3e2e97 a4acc97021acea23 33f61d5fd26df11e 34717c6c9512c330 edd68feee544f854 afb438dee6d0c267 9204be074cd7d16d b510f3250bc6208a e63e5474d6891c14 ef43b7b5fdfe727e cc3c2855b3d3be28 4c4f10373f952b8f af7b7b197ec9b681 07e53ff94fe82170 56e8a6724549b535
7iME63KSl3zvDbWT,04990853dbe2980f 9ed68e4d7e4116c5 0a66aa74b46ed044 be2c19819cbe5207 60e10a5657cfe5b4 867e958e244c4b15 9274f664f133ae58 e5c61c84bf85048c 9424daa04c50f559 f7edd7caa3cd3c55 754aa3641a6cce89 a90e52fb5e913f2d a33f9a41fb0ebcd2 e4701c085eb48ad1 4593af592b93c608 b80ab02ecdc8188b 66d05969ff71ed2c cdf7e2e5cbbc73e4 904923da98d57354 ca7400395ff48297 ab4771340ca24ad0 a2f23f49673460fe 1803ff792aeefeec f7f95080827601c4 c9c6a1be63f33be7 353913b0c18a5ad0 6a09f26722403432 c611000c97ed58c3 cecd81957baa3b2b 5c752360c024a3a1 069ffca155fe067a 985b797e1411c36a e209b4fc2cb44a71 dd4e714a85e3ddde 55efb552f5a8ced6 0064f06f7eef4da7 be49326346d298f6 06343bb75eef8e92 0e6d309e2128a9e5 449c832fbad8ddee 4783488bb5aae5e1 5bfea0e1e390d779 3caa2381cf72c14d 12467408434e34a4 f4cbc075fb3ac4c1 d23f42f32be50d84 4783bf666b8cd62f 7f51cb7fa849243b 9bbb15a7b9e6d7ba c2daf7441857fa48
YQU3fIyfJ3DYRLWc,ffecb4270a7b1d77 bf19a6180d3b5eb7 f29cbfff2e995f80 c46620056df6ed9d 59dbdc8819b9dad6 913f0bbdb51394ab 63532da23e0f8a09 94b4744eb3571c77 331a07faa40a2768 088286d7ae5840f7 bd18dd2847aae55d 723bca87dd6ec791 1d39ded4ef21d612 8bb6ad3644394f41 4e3f75d7ea88f040 3f8eebc07fff200f d2702f6e717af7d0 ad9e87c4b60ee304 5552417539ce272f e0f99462255a6815 8c6a804ca90927fc 024a37d9a3ffdd9a e03dda29e28b3bcd bdc872f9d7983a91 94dff6faf14c54f3 71d12b9d7b92ddde b3d8aea46d49d558 0c0a0b6c85384470 d99dd9623ecde0ab 887f24718071284a 92ad7aca8bb3c224 6f2383f079a388b9 a1f91e2382d997ce 17b8b0f660ba1d44 8f770f53e66ae966 7f1268de7c513643 f5b92d1841ae5c90 9d31334c7e873282 40b85b93fe4bbeb0 8b393723c07ff522 aad3ea043ff07f5c 3727151ea5b8adb9 f6140bf262462ff4 28d087ac36be9f8a 25f264706d13e559 6b1eee44eaede0dd c81dad1f1c31956c 0b5f9be6ace4523c 0e89d145a0640170 c07e9752ba59bc1c
JFxodZ1GtnkTTPOR,cd6e2530d22cf299 b22f85b5fc6f9b11 24577b31727c05eb d463fa6139a023c2 020228c167568c65 767e8fae07e5e8e1 c8461af83faed683 36094af611590ca3 26e682490e7d82e4 60e885537e2fef9e 2aed25ef533e94ed de514025cc947fbb 2d3528935ce807b6 c81dc4b16cb3ac96 e2814867b419b426 9e95453ffeaa8416 27d9121fa7546ac8 d04b37733cf99a79 923ac0439b86b63d 3b414fcfcca8c33d 38e74abf2fb3d7dc 48dc45fd9cfa80cc 8fbf8cdd4d4e5a37 6846dbf24a7317bd 2af4580b4f2587ee a603f8d04e440273 7794ce7e2778055a 6cff97c041c8dcbf 8e8b9e5c322e24f7 698cb988a9675118 7e6010dbbb5eec3d cc70f2d99554500e be4213686a596a87 1a7203fb66a8b1d1 becf171fa9fac8ee 40118d9c7e62c271 96ca3982d37a5b6c 5dc3a291b6eb743c 1ef3b1a93e882a05 89f9a2eb14eac7f9 57b66338748c4e32 513940999aa60036 8f983493f8990303 09a0f40d82ba2ad2 df47824be308f2ba 8231c803f95d7f12 e122d45fa87ee128 e83f98bcefca127f eff7684ed48923e8 e360b36feb3b3454
H2vkp07RPUDVo3E4,5fd6dd982382dc1e 0c00acdcf146f348 be5e213daf539c73 b119b4a3d598ecbf 16b16cf4186f2dd8 d05a20520e89adb0 92bb6a47cf13ff11 c88176df389c8147 dd010b3df8c766ac 63c365d7109cc602 dc661c47cf225ade e0cfa88d39e50173 7a0a70c382fae157 e472ff396558fd41 bcadec23ac3b1809 c59b822337d4745a a0e93b00db8460c0 c93922485c080c20 16ca8101e3c4644f b108aa265b54df71 c1d5791a2563ad47 1e709e54d8d333ef 098e1267ad874940 97704481b3351267 52914d833aa44832 3ec1e79efbba9b83 278072ad17f9e138 b3a33ffb205557bc 71ef3c94db14315d 9bd9c2966dc860d2 93026f3e382197f8 fe26648ac1ebf68e a4bed2bc93ed8edc 07f71c79199c992e c69d1179aa6c44bb 6c16011cb1e7b3fc 7516de074a37ea55 d0be1011119b2936 640d6ea9ef70e462 fae4ddc27f1b2981 3f3583ab0adda678 0ee4c08fffb4d2c4 84018d03cf1900ac 41e184010d84671c e51fd6e490b5922c b2621c011002b5ff f8d759c1234a5d62 45b59a1d0c9d2c2e 44270d5883716e4c 1fdd58541213a4f1
QWjuW95IDQe0OfYl,caf17d4ee7e435b0 c69b0b22b5240538 2bcbe39a4a47993a 610511fe2809c4c1 92fc3ac7e13d8b5e f5b6aa0fc4b12a65 bef987fc1593aacf 3bcc1a5c1be849da 69bafbbe94f897cc efc8277e7d570aa1 59796c2fcfb33cd7 90e0e0d9e2c573c6 30d03a3f4929349d a6b72e7277ee15ba c9843f64045e98d2 b8f4522b6a90bb46 f44c372b22a7a554 9cae8657d4e461bc b15f8e0d185e8efc afc3e531409a1361 2a8bfcc73dd59ed0 77c8ff83e39d1f71 3709fdbd386ce654 dfacc8c837bb2f63 2663dcb0db6510d0 192d560366aa1c21 5d88473d2fb06d7e 2c360b3e33492305 5522e1779112d688 1be1f41bbb88cb8c 52869806d9581e40 f9e1e70a7e4760e4 2c8e914e023e2061 f1d28a436684b63c 61dc526e04168237 21ba9e9eea6215dc 6b87931fa32aa8c8 6056cf58bf038cfe fbb79c72c0221bed 31c4d282b4053213 2ce2f8f4e662baf3 b0cf0adb0aed54a2 a4e4c54718b7af38 9b9287c34e9529a6 c61c80e2bed28607 70d34c4c14769113 58b10687f7bad4c4 50c42da76de1caec 13116b64f8c151c6 0b141d52ed97779a
sjsLjY78HFTwWBqO,81ffd2cd594891fc 3773442bfba8f6ab 66ac7164ad80bbaa 809ef1c15eb0c574 835fddcb229fa762 739bc3784a9c0e54 25eae93ff95cb70b 2800aaa8c58e4ce8 ad2cb9cabccca93a a3eaa6ca9168db1c 5a1301e14a3da694 acbafe7d08b8a81d e1f74c2a39ac1d70 65c8312db676a614 e1ebc2d377824d27 f152d49c5561cbca f7fa28a141072a8c 5242e20cde502221 b4a525d182128680 287bef1767ce4bbb 272fc7f2535676b6 169f3781979aae12 9810b6dc35b4e67a a9dcb72f03c667d6 7bd4870e5cc761e5 eeea8b115dd8edfa 6bd115a2501c1449 a37c0af1d4821f52 395ced49ccb51455 a02c2e2f40030f1c c3e9fbcdfb6bfe2e 69593821a2e19f3e 982da2ce7195ff2f ea1e4574e8700861 bd53095235a2e529 88b1885317bf90aa f2135907b47f2cbd 08b23558752eba0a bb108048ce737df5 4911a7efbf868cf4 90fd88996c60e26d e17f489bab729d7e 8bc935c2ed68f066 ca455e4de38efd8f 65d25eff099ae268 90d64fa326835196 5c681ec9cf20c931 85edd75f4fc2aa14 64393760e2565f48 663af91bb6dd0e76
KsTo3AOgjeQL6TWt,6307d14f97acb261 14cfeb5f29d93466 534abdb5f6b8c377 4f5645613ffc8802 1fa270e3508e500e 28c81d74d3cd6dd8 d09859a26cb8d4d5 0fa4db1ab4195d6f 6fb427868362d01a 9983cfb01352d832 4fa9fc6a326151b8 4054e053f154684b f2481da02fe647e0 5fc271471fb585f9 9ba6935349029f0b 1ee886ce29339a81 1148c3f862b22537 2e2125b74817757c bad28c0a7e0bedaa ae1b9e59409c92cf 484371388e77f91b 2b9316e4d02e5afe 25e4d0855c1c2f58 a77a85d4adaea69a 22ae4b663ec076bf 7b841a13622c1171 0cd7fefd81c6f482 937419bb7da272de 5c99cc514a6452c7 14a25ea9fb46476c d2b8fc24e8475587 ad32ac2ef40bf2a7 7b0a4dc846ba4a8c b2fc1a78d917cffd 51e6177027e00673 03f4a46bab4c6e6f d38c16776cb9d7eb aadb9faf7834be97 fe97783ebd278723 6c12bf33c17c20ec 268a0ea372051005 d40b5c18942495fa 9ce30ac6584edacf 436f04b75394ab06 9b881f0a5151f06e e45a4f799458c6cb 647f8dda20013a73 c558e6bea90ae9bf 42763052d3800695 4d1ac91a8c061e4f
X4gT7ZXge0T9o18R,2d60c8e0d0615bba b05e36666832ab8d 732c4032e0a81e3a 744e1c2bfe476269 c7c7d18fb878cd46 7b0b1ae24e757c4e 2ff6a5bffab80eda 88ee3a2297394fc9 47b0a0f020e8a187 81eb088e2e9a7d1f 3e8d5724afa48fdc d99329e73ade206d 9c4d36be05169b8f a000e597cf9c21bb 6a53b5ce0684878b 41c358e1729f5591 23bbcc225b3675de e55e48dc13f23b0f 056bd5a50e9c1225 6867227a2c16ad23 90a7f3e232b39ee9 9e02ac7e23af53b7 83c4bf5d8ed17628 025675005da523d7 619ac7e858eab0e5 13fe44d2e9c10753 4b250948fb6f0764 e85f9660787db96f 5cf34552bc2dc33d c0ba5314c32b4dff 3ef2c21cf72b033a 387d1e1827ade903 eb1cecc0dfa184e4 a84a4dcb358f3983 21154ea5947b40f4 9c43b7cb660e81b5 72b4dca329609b6b cc34ffd442a0b8b4 7a639b8e88aeaaf7 a8cbcab44c4c1446 5cd36999b3deea5e 039607b41216ba3a 9e1c4a776c11648d 0c85c03275d4ff43 391dd8c26fb52b2d 74f672f81fa39e60 8f8637d6bc792b11 3e8bf67c30f29a88 77f20a6b00a98b8b 8680797209033e16
gt309atA1XjpdzV0,7a5ccf6cc9a4adb6 bca309a50d64dfcd 76509f434a0eafd6 c3ba524d3cec2aca 09bf977284ab3633 648c7251148bc65b 06db1b1535d5bfc7 fd9708aa7af150ed 7b9426b1349b3758 913a903fd17af297 7b2e3aa928c4d18b 17f5750cdf2dd98d b6588140fec7e4ac 120047808c00263b 7d3005c16bcfc2af 6e8997323fe47d95 da4b2ebabfd1cc12 6334864e63d57959 2119aeb3d1b59744 ba49e8aeb78e112d 5e50c24e2ec0eb26 694e316948b53d41 9487d9b3da4dff1b 5e6ad9fc09b83da4 8f67d4e6268446f4 921b176c6300c310 30c0efce1ceee7c4 c2a62555f2d8ef23 d32ab81c36397925 2a5196dff282ea15 82c01500a105a621 a33654c20960904e cb90b5367ca95f92 a08f3a036eb10b87 2bafdcf0f5769ff9 026d25230966a3c4 7ca331d06044fc9c db21384e9cbb6dc8 c83437d6ea6577e8 5ced139f5b07abe3 a5d1841d35f470a2 32f9b396a1954030 1e546cfb9e48a4a5 7bccbbd7d65d7c2e 0d0649ee8c596a00 387c4dfb67d2afeb 6bbaa03ccec9fce2 fd198b880cb27447 2d235532577ecc65 8f59260d47599ab1
f8FRgN1YeqIsSDsb,729e11c5389cc1e9 34ad1b800678ff1d e9acf94310e9c5c7 86c914506acc1f13 f935cd345978328f 318f33831113c5ed 9cea696e51bed617 5cb24d73e683cc73 308faca9574acff6 254e488a1d519152 c310535a2306b5a4 1d3877f3055bbc6d 9a9bc8412d7f007b 5bf971130e748634 0241ae980830cad4 518799f7c15b8d61 1a1e9b2b9083badd d389892bad88b219 6ab71197669356b1 870fb3c18315cd7c b4707e3b66f7ad8e 137a4d9ed09db492 bfe8c55725e704de 840475d4e21be6b7 bf727ee78a7dd75c 39c34134effaf334 8f7b964c0547acd9 afaa821d9b78a8f3 7e864558e638b808 814e9aeadcf54789 aa372ab8a7a653b5 b4cf0dbfe4009dd8 c2899ffe7e1315ff 6fcff9d14dbfced9 f7452fa3c335ec57 7e57b2224502ee36 bcfbb033048cf7be 7ebe927768d8e869 219272ad4b4e2b08 8c96d51712d02092 4bc9ee83547931b0 0a6a52fe0a3b0695 f235d72513ed49bc b9c5d326392fd7e1 ab847a8e4d49da22 18db5e48db025428 cbeb0f0d3b3a4ae0 521c084950670bc6 755ed616c91ca108 60e9a4822b1fdc5f
q7G5lpWz9kJuF1wE,f39631f76653dd84 8ad5affc596e512b 55b7b6ceb475faa0 ef0ce052fc5c41d2 d71efeb4b3c7518d 50d96ca3aac73cc3 c1f60ad48dbc64f7 b1b736dbca6224ba 705ae98e27ff17ce 04c4774870106307 00d01b580132c622 54842cc5a086bec0 52ee680f680f6d4d c7cc45d182872614 883d18114db4742a 9b497e5a71d32f02 9ff5831ad69196c3 6ee6e6033759cd57 b620ede725cba50a 7b41e31bda1d879e e384615781449267 1e80d021572fc79d 157ae24a28e713e6 cbffd69fd99b8358 955add8b1169cf10 f3be8f8d7661a814 9a420f4ea1857e91 8a033b6e0cadf5a1 fbd87a65a10a3a21 821e124fabe86629 5710cec279080227 7f6f6ba40b3daf27 9cf0c8bbd718b04a 35310e0570983481 46e9f05ba09a8fd0 155263927faed42f 57be13e2215ed56c c2f2984b736db21f b675afe1a5e66ab3 aa0bcfabbf08c85d 21965cbf7ade838b dd0394a9fb620d6e 92c48cc5f5872e7a 0361c5060b05cc44 bc522aff9fa16b2e 639e89ebefb0df36 926ecc3024185c27 e2f4d5494365c324 01bc3f6afd67a749 932cc969a259f073
9c8xueNIaQm6xHnJ,1223fdea79ff7e58 27cc9c281eb4dea9 2f7786d650dc16f2 c7271c72d4495933 e217fc9f26108c5e 5cfa4c3c54c94870 139143d19e3fa311 0c46338302c3b55b 184ea2635040634a d686bca6e966a0ab 09470457b689b3c5 987eaf1d3fb548fd 559ebab2d663e6c7 ecc187746a7f0dd0 6d75f4865c2133e5 d90608fd190b2f49 d0479778fa42a241 a9d44d07588550b6 c37d75fbf6341ebb 5a63ae7a96fe7522 cfc427cce4e46ece 0331b7686a45d882 fde90aa885dbcdc6 c2966cf2426b85d9 32ef763718be739b 61bca322c031c9b3 2a027337dc3627d8 84beb1bd50aae281 d6964d4d08a732c9 e5374d85705a7d2e 3c2f5691b60a2f44 acff22013e0d53ad c0e897374302992b f70b81423a980e60 e35e9a06ba5d31fa 16aeb21910f4b484 4a884c641c9ea4e6 6b077607f90c4b82 c4f237cb54ee0a97 195ad9920152294e b772163cc0471b9f a408e56b1e784958 f60c8825226035d5 7ec95d916b625fcb 005a5f2db35e31a7 14d918a60a7b501f b00fc219fc3c819e 6c347fa34f6b3790 38371ee0570d5955 00bb8063c5e3253c
J7OMCL3A9jjQdr74,eb8f87788654db99 0cc1958091232e8b 14986f136b4ed4ab ee507a345e4aec8d ee9526e12ba6c08f 65547c68723e4117 034639d8b1d7360b 8946b1f1658f82c1 73d7f8a36d420aab 88e35d658722470e f0db060ad52f86fe 104d09659111e686 eb0abfd4872c12c8 b06b0b1fe753f9e2 7e10f0dbb06fbc17 516698a753786059 b7aa347ca120fdcf dd935766cd1f4640 0e020a404dab565d f231ca9d7eaea003 21550a56192ab582 b55ce35ccea944e9 59b85765f4a39f30 eaf23cca634f873e 746605cb17041ccc b145f5d802c70182 1f345566a3cd9bb7 6ba57a2dc9bd3375 83fe745204204a82 ac5923abc7205c4f eab2b799ef51fef1 935a37e527114ea7 4173fa0cf7d6cfa6 52220b452c3e613d 7c53d113dc40f7d0 acd845a48dc56af8 08d438e68cf5bf04 2712af160c36ee0f cde269af7a4255dc ece3371b3968418b baec106663195f97 9c285b782b509118 62d027a2fdd15e51 82a3b47f5cf67424 6f53afec9f1e0ce4 e175a70897c87e83 c109b459c31d46ca 64114898e42c2611 f9f1b4c6345c4ca0 8e4bca4b60ce2f90
nW7cyjouxqIM4gL5,3e508d8039d33207 d0777310d7b18977 fb2ac30a1b5685af 783445a56bc9ae7c fb51a76f10b42fe8 a8c01f3717869b65 00d8e9ed2a38ac27 6f69502e9909d9d5 cd3bef5367e6776b f2db143de7a1086d 7bdeea342b117aba 7dc8736679eabff7 066271ff18961369 ea998b2bab64df87 566af942d8e344af 1020da83d6de7e80 8a6e535273fab8cf bdf6933d4a208c2d c37642358d844b9b 8232f1e47467db0c 301f4341bab7139f 0e61ac3ea76a8213 98029841409de32b 747af455996ab97c 8abad7a83c21d497 725a49d8d15a4daa 0ba9aa62ea87c8bc b6ce066159882b32 ae7b3d670d440165 38cdd4f110ab22ab 74c308f1433c6fc5 74ffb4046422dd3a c99ad9bc46744c36 33e9c1819603ac8c 058cedccfeb789d8 c83a9dcfce802aab 96acc46f2ae5cedf 4a23e05809d6a8cb c1ffe35fdfa8ee04 87c4c212ddf7af3b 912c2fcbfa5ee0c7 e8655abb61a6072d 9f09ef08c9b9ca69 9ce69e3e005153f1 06e67c37b7fb0894 95d040f00572b086 2166b569afdf6e3b 14ff17f6ee8c8d94 c70e2cb8c387e5ed 1a59df8d0ce49706
tXj8Cs5xoU8QSW6M,0963117938738146 2351d475751e4952 49133189f2acec19 ef9dcaaa77d55d3c b6798d67a6eaa92e a7144519f1834932 4c22e17126f0b50b 23b9b47974ba6b13 329dde2af8d504d9 c4f1c682fc0529a6 df31b443bd726c5d d90722710f56d60c 2d3949148453781e 9bc71ea3dd71e71c 951962f8fbae34c6 82edabfb3f0ee638 63825dfda03c69ee 644e2dbc1065b669 56e1edd7c10f520b 1a4a90fdccdb7310 f1778e8b0fdf02e9 e96f3e9a22ccc617 9add362ad07d5d5d fe02a66336b02385 72090c76ce92cca2 f533e51043066531 70b74aa12f3f5672 9f94c7cac0b34b2e 12a7a0a65086ffaa 354cb5e2bc130f3d 8c5fcc4ee34eba2b 003b2f1a12f8d7b8 3edca058e6e7c94c bcee3cd38c683654 c574b299e55e9765 e5a8fc2b8c1c4a4b 1d38ac8c8408609b 513e7b9e5d4c5a20 85fd27c6739a8996 914cf8c41d837533 941c169d9d61fe5c 3717712008df35f3 7ebead97f956ed30 14819be7d20673bc 9e5b47ea78694047 4dffc1de402ada44 1385aa32cfab3c9b 5ba9079f5ab19ec7 cda5659a33852112 a4c123c98b1ed067
JYbKd1Lp24tsD1hP,ae8bdc3d7272eb34 963527894225a951 1fffa80b695c8d7c 61ba2785ba860ad8 835dbad28224fe76 b1f52944127013e9 d95596a9f4b5c39a 0257d8dd77972e66 11e67c677bceb812 99f2a137e5c57641 e0d19908850831ab 59c454a0d1223b24 4ea1db9e668770e5 12b4f35755f730eb 11a926bdf568116c ada0bb6ab58fa469 d1d5d0baa5ee6689 5202c7303d273ac1 2d4dc452e4592363 53707ff5207c175d 1ec7ae7f6bc09d36 a4c4144eec1266e1 4c9835c3cc27f051 6e53f034a157c74b 1e7f76390451fed7 042a233bf8c69804 3019a11ed94a68d4 31ac452d8389d8a2 628cf533c998260b ba7492f5ad70d859 f4d3b0a277a147b9 5314e138d8c3ea98 33f03044d724649f 9e19a4c1999087d1 9f3631f6209ef1cf 08da32ffeabf6e8b 19c3c3027deac1b6 5ce19db86fb3b3a1 8b595bdfbfa190cd 419adad815dbf001 f5def5734e98b3b9 b170700d76566c40 b983396da3d5b743 ecdf1260e66daa2b ee56296678d77477 a81c87286b819637 fe2c39fa805b75e6 23293ebadf4a8117 ba12f20fbae8040c 95950df0aa2a71cb
tlX75nnKTm6xvkxq,208dc631e13adc0e c72eefb2f6b2e26d 2793b90beb8a0c39 ad180381a8c52d10 7b3867f907629cb4 4d983c23f8b44b66 d93d8705e749cb2b aa5deccf97463245 aeaa7d5db3b21449 554502dd813f5db7 5f811051a06c8172 2275a56fea43e292 de9fa96a3fe9c67d 6314866a8a276884 dead12a56af4d47f af61865a8c338f23 9ee1267e34a1eaba aff3eec8f7d5a995 fc70493c7151ff1c 9d53ce56d7af8edb 472ae5b51532e96d c0c19c91eb6c6431 9bae3bb133327617 ebc7a5bac282fa81 f27024467f212d36 f746b9a2299d4239 cc5f80afabcc83cf 6b4c6d3131bc0ce8 ac9bf9691429c417 76e319fe82cb4980 6443837585f923a0 58e534b5daa35ce3 0694211d5040c17a 12cbe0c8ec1c92f4 074c73e0240650aa a50a610a6a17faf3 b0fd8e8f3c2cd4a7 bd38eec26cf06e65 dc2a5bfb62cad7f8 b895dd4a70dbcdbf 621243f9d3a75824 f1372e25b691bd7f 2d46d16993d8290d 4cad9a44b91cc7c7 9346439ce86f6835 7af7d98f950eec2a 4542950ffcbb1dce e1da93e8e3bab668 34b205e67cb1a72c 33cdb9d8e109150b
M5dOpCqIO5htgpJc,b7d33d3633fbe3fd de29d349e4683829 3a464ad87356dcea b3c0d9b9e5ff2c6b 875a4ccb609741cc eceaf6b9eab5c419 460752ef06324394 3f25b45d81c3d2e8 1c51bf9c4c8d0cf3 74ff8c99077c1120 6b55f9e5213f4a93 dd9e8f25d20175d0 abd9e27f0a2c11df 08cf6c2d9b6d2246 a0c16482b3190bf7 12be8daff9d5a45c aec8afdfb4eb5bd1 f9309540118f3ed8 28dad68179fe41ca 516a491a081d0231 96a4c9073d84834b 33f61d5fd26df11e 52b8de57368a695d 99bbff95f66221f2 017384b4761db7cc 2d59d5711bf9d708 a0b0770520f06838 4229c60d49110254 1e20615095a05f78 ed265a4f496efa8a a22360112706d00b 87a4f3cb70b557f2 9bc6af20e548a2e2 806ee33808671208 ab16e418b191f954 888c4fd7dab430be e5f76d3765af2db2 c56f40a89a1e14e6 ace7b0299f55e30e 8509a4b5f5aaf639 72d80ad068d77824 bafa10a789d2b3ed 15e775f55f1ca8fc 610e452f5f5212a0 17574b472c77a745 ca7f86ffe90d5c0c ee88556cd00e599d 4dbb3595029a1ad5 0e3da3fe2f5846ec 46160fbcd4c8c578
kR7JgLaAcZHzyW81,e76cbd0ac027e638 1fe24db0700c08c5 7d93901a65663cdc 07fd2586134b23d2 164ce1c38a8ce1b5 f08b6f59e860a7d8 a46350c745ccf023 9ddeec84f58b33fe 66e94f12e0b00cf4 5ac1f65e48ee5927 38062fabafee7eac d50b37cb18f2cbb5 52d4b713f10206ab de4997f58ad20675 5e4566a8dac11471 a11a137990fe3945 8cd7525ac22991f4 f85201e523aabb7f 5f1dd6e9d19eec69 25e65e6df16aa71a de6dfa2c68952316 f6b7019a36aec178 fa3274079b441bf8 f7dd7b6ed73cf362 886eed9d4f6939c1 c13a3edceb3d90ad 094a5d0649a694a9 3c3102e80d958c3e e0d6d61d21709ac2 8099ca89214badab 0e077148d60b9198 8b34a590c63f258e 1049562ac98cdaf8 34e6247d653da000 0bb46c64661fb68d 11c630a1db669162 f4b132d6d338f2c6 5c949933da940d42 cf37bce9d09e6980 e1dc764809309c6b 57f189417cc639f9 9abfd3832931feb7 2faa4d20b2f25627 23e9998caa7ec90e df67bf9496a2a6e5 1c383f8a50ee5fe1 6289934da4ba71dd bed4b0ea3043aa17 953c2c7708e81ae1 73d9de06c2df9a75
